conf,tp,fn,fp,tn,acc,fpr,tpr,sensitivity,specificity,youden,precision, recall, pred, gt
0.643698,160,13,8,197,0.9444444444444444,0.03902439024390244,0.9248554913294798,0.9248554913294798,0.9609756097560975,0.8858311010855773,0.952380951814059,0.9248554913294798,1,0
0.632218,161,12,8,197,0.9470899470899471,0.03902439024390244,0.930635838150289,0.930635838150289,0.9609756097560975,0.8916114479063866,0.9526627213297854,0.930635838150289,1,1
0.626066,162,11,8,197,0.9497354497354498,0.03902439024390244,0.9364161849710982,0.9364161849710982,0.9609756097560975,0.8973917947271958,0.9529411759100347,0.9364161849710982,1,1
0.619025,163,10,8,197,0.9523809523809523,0.03902439024390244,0.9421965317919075,0.9421965317919075,0.9609756097560975,0.9031721415480051,0.9532163737115694,0.9421965317919075,1,1
0.617458,164,9,8,197,0.955026455026455,0.03902439024390244,0.9479768786127167,0.9479768786127167,0.9609756097560975,0.9089524883688143,0.9534883715386696,0.9479768786127167,1,1
0.617458,165,8,8,197,0.9576719576719577,0.03902439024390244,0.953757225433526,0.953757225433526,0.9609756097560975,0.9147328351896236,0.9537572248822213,0.953757225433526,1,1
0.612658,165,8,9,196,0.955026455026455,0.04390243902439024,0.953757225433526,0.953757225433526,0.9560975609756097,0.9098547864091358,0.9482758615239795,0.953757225433526,1,0
0.599263,165,8,10,195,0.9523809523809523,0.04878048780487805,0.953757225433526,0.953757225433526,0.9512195121951219,0.9049767376286479,0.9428571423183674,0.953757225433526,1,0
0.590854,165,8,11,194,0.9497354497354498,0.05365853658536585,0.953757225433526,0.953757225433526,0.9463414634146341,0.9000986888481601,0.9374999994673295,0.953757225433526,1,0
0.583634,166,7,11,194,0.9523809523809523,0.05365853658536585,0.9595375722543352,0.9595375722543352,0.9463414634146341,0.9058790356689693,0.9378531068147723,0.9595375722543352,1,1
0.573572,167,6,11,194,0.955026455026455,0.05365853658536585,0.9653179190751445,0.9653179190751445,0.9463414634146341,0.9116593824897786,0.9382022466639314,0.9653179190751445,1,1
0.573259,167,6,12,193,0.9523809523809523,0.05853658536585366,0.9653179190751445,0.9653179190751445,0.9414634146341463,0.9067813337092908,0.9329608933335415,0.9653179190751445,1,0
0.565799,168,5,12,193,0.955026455026455,0.05853658536585366,0.9710982658959537,0.9710982658959537,0.9414634146341463,0.9125616805301,0.9333333328148149,0.9710982658959537,1,1
0.534242,168,5,13,192,0.9523809523809523,0.06341463414634146,0.9710982658959537,0.9710982658959537,0.9365853658536586,0.9076836317496122,0.9281767950673057,0.9710982658959537,1,0
0.515553,169,4,13,192,0.955026455026455,0.06341463414634146,0.976878612716763,0.976878612716763,0.9365853658536586,0.9134639785704215,0.9285714280612245,0.976878612716763,1,1
0.497473,170,3,13,192,0.9576719576719577,0.06341463414634146,0.9826589595375722,0.9826589595375722,0.9365853658536586,0.9192443253912308,0.9289617481262504,0.9826589595375722,1,1
0.466856,171,2,13,192,0.9603174603174603,0.06341463414634146,0.9884393063583815,0.9884393063583815,0.9365853658536586,0.9250246722120401,0.9293478255818762,0.9884393063583815,1,1
0.406745,171,2,14,191,0.9576719576719577,0.06829268292682927,0.9884393063583815,0.9884393063583815,0.9317073170731708,0.9201466234315523,0.9243243238246895,0.9884393063583815,1,0
0.351269,171,2,15,190,0.955026455026455,0.07317073170731707,0.9884393063583815,0.9884393063583815,0.926829268292683,0.9152685746510645,0.9193548382154006,0.9884393063583815,1,0
0.307245,171,2,16,189,0.9523809523809523,0.07804878048780488,0.9884393063583815,0.9884393063583815,0.9219512195121952,0.9103905258705767,0.9144385021847923,0.9884393063583815,1,0
0.305952,171,2,17,188,0.9497354497354498,0.08292682926829269,0.9884393063583815,0.9884393063583815,0.9170731707317074,0.9055124770900889,0.9095744676012902,0.9884393063583815,1,0
0.205045,171,2,18,187,0.9470899470899471,0.08780487804878048,0.9884393063583815,0.9884393063583815,0.9121951219512195,0.900634428309601,0.9047619042831948,0.9884393063583815,1,0
0.194859,171,2,19,186,0.9444444444444444,0.09268292682926829,0.9884393063583815,0.9884393063583815,0.9073170731707317,0.8957563795291132,0.8999999995263158,0.9884393063583815,1,0
0.128176,171,2,20,185,0.9417989417989417,0.0975609756097561,0.9884393063583815,0.9884393063583815,0.9024390243902439,0.8908783307486254,0.8952879576464461,0.9884393063583815,1,0
0.116458,171,2,21,184,0.9391534391534392,0.1024390243902439,0.9884393063583815,0.9884393063583815,0.8975609756097561,0.8860002819681376,0.8906249995361328,0.9884393063583815,1,0
0.0963352,171,2,22,183,0.9365079365079365,0.1073170731707317,0.9884393063583815,0.9884393063583815,0.8926829268292683,0.8811222331876498,0.8860103622352278,0.9884393063583815,1,0
0.0514256,171,2,23,182,0.9338624338624338,0.11219512195121951,0.9884393063583815,0.9884393063583815,0.8878048780487805,0.876244184407162,0.88144329851472,0.9884393063583815,1,0
0.0452931,171,2,24,181,0.9312169312169312,0.11707317073170732,0.9884393063583815,0.9884393063583815,0.8829268292682927,0.8713661356266742,0.8769230764733728,0.9884393063583815,1,0
0.0390469,172,1,24,181,0.9338624338624338,0.11707317073170732,0.9942196531791907,0.9942196531791907,0.8829268292682927,0.8771464824474834,0.8775510199604332,0.9942196531791907,1,1
0.0390469,173,0,24,181,0.9365079365079365,0.11707317073170732,1.0,1.0,0.8829268292682927,0.8829268292682927,0.8781725883867144,1.0,1,1
0.0366307,173,0,25,180,0.9338624338624338,0.12195121951219512,1.0,1.0,0.8780487804878049,0.8780487804878049,0.8737373732960922,1.0,1,0
0.0288942,173,0,26,179,0.9312169312169312,0.12682926829268293,1.0,1.0,0.8731707317073171,0.8731707317073171,0.869346733231484,1.0,1,0
0.0160407,173,0,27,178,0.9285714285714286,0.13170731707317074,1.0,1.0,0.8682926829268293,0.8682926829268293,0.8649999995675001,1.0,1,0
0.00805367,173,0,28,177,0.9259259259259259,0.13658536585365855,1.0,1.0,0.8634146341463415,0.8634146341463415,0.8606965169847282,1.0,1,0
0.00777388,173,0,29,176,0.9232804232804233,0.14146341463414633,1.0,1.0,0.8585365853658536,0.8585365853658536,0.8564356431403785,1.0,1,0
0.00512696,173,0,30,175,0.9206349206349206,0.14634146341463414,1.0,1.0,0.8536585365853658,0.8536585365853658,0.8522167483486617,1.0,1,0
0.00417835,173,0,31,174,0.917989417989418,0.15121951219512195,1.0,1.0,0.848780487804878,0.848780487804878,0.848039215270569,1.0,1,0
0.00306269,173,0,32,173,0.9153439153439153,0.15609756097560976,1.0,1.0,0.8439024390243902,0.8439024390243902,0.8439024386127305,1.0,1,0
0.00269588,173,0,33,172,0.9126984126984127,0.16097560975609757,1.0,1.0,0.8390243902439024,0.8390243902439024,0.8398058248350457,1.0,1,0
0.00161196,173,0,34,171,0.91005291005291,0.16585365853658537,1.0,1.0,0.8341463414634146,0.8341463414634146,0.8357487918667881,1.0,1,0
0.00160804,173,0,35,170,0.9074074074074074,0.17073170731707318,1.0,1.0,0.8292682926829268,0.8292682926829268,0.8317307688308987,1.0,1,0
0.00130261,173,0,36,169,0.9047619047619048,0.17560975609756097,1.0,1.0,0.824390243902439,0.8243902439024391,0.8277511957761956,1.0,1,0
0.0012347,173,0,37,168,0.9021164021164021,0.18048780487804877,1.0,1.0,0.8195121951219512,0.8195121951219513,0.8238095234172336,1.0,1,0
0.00103835,173,0,38,167,0.8994708994708994,0.18536585365853658,1.0,1.0,0.8146341463414634,0.8146341463414635,0.8199052128815615,1.0,1,0
0.000894017,173,0,39,166,0.8968253968253969,0.1902439024390244,1.0,1.0,0.8097560975609757,0.8097560975609757,0.8160377354641332,1.0,1,0
0.000760795,173,0,40,165,0.8941798941798942,0.1951219512195122,1.0,1.0,0.8048780487804879,0.8048780487804879,0.8122065723886355,1.0,1,0
0.00074912,173,0,41,164,0.8915343915343915,0.2,1.0,1.0,0.8,0.8,0.8084112145755088,1.0,1,0
0.000713976,173,0,42,163,0.8888888888888888,0.2048780487804878,1.0,1.0,0.7951219512195122,0.7951219512195122,0.8046511624164413,1.0,1,0
0.000677775,173,0,43,162,0.8862433862433863,0.2097560975609756,1.0,1.0,0.7902439024390244,0.7902439024390244,0.8009259255551269,1.0,1,0
0.000607185,173,0,44,161,0.8835978835978836,0.2146341463414634,1.0,1.0,0.7853658536585366,0.7853658536585366,0.7972350226740853,1.0,1,0
0.000561378,173,0,45,160,0.8809523809523809,0.21951219512195122,1.0,1.0,0.7804878048780488,0.7804878048780488,0.7935779812873496,1.0,1,0
0.000510929,173,0,46,159,0.8783068783068783,0.22439024390243903,1.0,1.0,0.775609756097561,0.775609756097561,0.7899543375388337,1.0,1,0
0.000504385,173,0,47,158,0.8756613756613757,0.22926829268292684,1.0,1.0,0.7707317073170732,0.7707317073170732,0.7863636360061984,1.0,1,0
0.000499173,173,0,48,157,0.873015873015873,0.23414634146341465,1.0,1.0,0.7658536585365854,0.7658536585365854,0.7828054295100428,1.0,1,0
0.000458142,173,0,49,156,0.8703703703703703,0.23902439024390243,1.0,1.0,0.7609756097560976,0.7609756097560976,0.7792792789282526,1.0,1,0
0.000407616,173,0,50,155,0.8677248677248677,0.24390243902439024,1.0,1.0,0.7560975609756098,0.7560975609756098,0.7757847530153432,1.0,1,0
0.000388607,173,0,51,154,0.8650793650793651,0.24878048780487805,1.0,1.0,0.751219512195122,0.751219512195122,0.7723214282266423,1.0,1,0
0.000387061,173,0,52,153,0.8624338624338624,0.25365853658536586,1.0,1.0,0.7463414634146341,0.7463414634146341,0.7688888885471605,1.0,1,0
0.000378915,173,0,53,152,0.8597883597883598,0.25853658536585367,1.0,1.0,0.7414634146341463,0.7414634146341463,0.765486725325006,1.0,1,0
0.00037223,173,0,54,151,0.8571428571428571,0.2634146341463415,1.0,1.0,0.7365853658536585,0.7365853658536585,0.7621145371092006,1.0,1,0
0.000364496,173,0,55,150,0.8544973544973545,0.2682926829268293,1.0,1.0,0.7317073170731707,0.7317073170731707,0.7587719294917668,1.0,1,0
0.000325212,173,0,56,149,0.8518518518518519,0.2731707317073171,1.0,1.0,0.7268292682926829,0.7268292682926829,0.7554585149539482,1.0,1,0
0.000323268,173,0,57,148,0.8492063492063492,0.2780487804878049,1.0,1.0,0.7219512195121951,0.7219512195121951,0.7521739127164462,1.0,1,0
0.000319432,173,0,58,147,0.8465608465608465,0.28292682926829266,1.0,1.0,0.7170731707317073,0.7170731707317073,0.7489177485935421,1.0,1,0
0.000314842,173,0,59,146,0.843915343915344,0.28780487804878047,1.0,1.0,0.7121951219512195,0.7121951219512195,0.7456896548509958,1.0,1,0
0.000306768,173,0,60,145,0.8412698412698413,0.2926829268292683,1.0,1.0,0.7073170731707317,0.7073170731707317,0.7424892700676012,1.0,1,0
0.000305825,173,0,61,144,0.8386243386243386,0.2975609756097561,1.0,1.0,0.7024390243902439,0.7024390243902439,0.7393162390002922,1.0,1,0
0.000299626,173,0,62,143,0.8359788359788359,0.3024390243902439,1.0,1.0,0.697560975609756,0.697560975609756,0.7361702124526935,1.0,1,0
0.000254712,173,0,63,142,0.8333333333333334,0.3073170731707317,1.0,1.0,0.6926829268292682,0.6926829268292682,0.7330508471470124,1.0,1,0
0.000237576,173,0,64,141,0.8306878306878307,0.3121951219512195,1.0,1.0,0.6878048780487804,0.6878048780487804,0.7299578055991739,1.0,1,0
0.000228833,173,0,65,140,0.828042328042328,0.3170731707317073,1.0,1.0,0.6829268292682927,0.6829268292682926,0.7268907559971047,1.0,1,0
0.000226939,173,0,66,139,0.8253968253968254,0.32195121951219513,1.0,1.0,0.6780487804878049,0.6780487804878048,0.7238493720820715,1.0,1,0
0.000219936,173,0,67,138,0.8227513227513228,0.32682926829268294,1.0,1.0,0.6731707317073171,0.673170731707317,0.7208333330329861,1.0,1,0
0.000215979,173,0,68,137,0.8201058201058201,0.33170731707317075,1.0,1.0,0.6682926829268293,0.6682926829268292,0.7178423233535924,1.0,1,0
0.00020672,173,0,69,136,0.8174603174603174,0.33658536585365856,1.0,1.0,0.6634146341463415,0.6634146341463414,0.7148760327624479,1.0,1,0
0.000189793,173,0,70,135,0.8148148148148148,0.34146341463414637,1.0,1.0,0.6585365853658537,0.6585365853658536,0.7119341560856238,1.0,1,0
0.000183461,173,0,71,134,0.8121693121693122,0.3463414634146341,1.0,1.0,0.6536585365853659,0.6536585365853659,0.7090163931520425,1.0,1,0
0.000179805,173,0,72,133,0.8095238095238095,0.35121951219512193,1.0,1.0,0.6487804878048781,0.6487804878048781,0.7061224486913786,1.0,1,0
0.000173039,173,0,73,132,0.8068783068783069,0.35609756097560974,1.0,1.0,0.6439024390243903,0.6439024390243903,0.7032520322344504,1.0,1,0
0.00017001,173,0,74,131,0.8042328042328042,0.36097560975609755,1.0,1.0,0.6390243902439025,0.6390243902439025,0.7004048580160305,1.0,1,0
0.000146787,173,0,75,130,0.8015873015873016,0.36585365853658536,1.0,1.0,0.6341463414634146,0.6341463414634146,0.6975806448800078,1.0,1,0
0.000137071,173,0,76,129,0.798941798941799,0.37073170731707317,1.0,1.0,0.6292682926829268,0.6292682926829268,0.6947791161868357,1.0,1,0
0.000134195,173,0,77,128,0.7962962962962963,0.375609756097561,1.0,1.0,0.624390243902439,0.624390243902439,0.6919999997232,1.0,1,0
0.000129927,173,0,78,127,0.7936507936507936,0.3804878048780488,1.0,1.0,0.6195121951219512,0.6195121951219512,0.6892430276138474,1.0,1,0
0.00012324,173,0,79,126,0.791005291005291,0.3853658536585366,1.0,1.0,0.6146341463414634,0.6146341463414634,0.6865079362355128,1.0,1,0
0.000117069,173,0,80,125,0.7883597883597884,0.3902439024390244,1.0,1.0,0.6097560975609756,0.6097560975609756,0.6837944661328875,1.0,1,0
0.000115254,173,0,81,124,0.7857142857142857,0.3951219512195122,1.0,1.0,0.6048780487804878,0.6048780487804878,0.6811023619365739,1.0,1,0
0.0001137,173,0,82,123,0.783068783068783,0.4,1.0,1.0,0.6,0.6,0.6784313722829681,1.0,1,0
0.000108943,173,0,83,122,0.7804232804232805,0.40487804878048783,1.0,1.0,0.5951219512195122,0.5951219512195122,0.6757812497360229,1.0,1,0
0.000101573,173,0,84,121,0.7777777777777778,0.4097560975609756,1.0,1.0,0.5902439024390244,0.5902439024390245,0.6731517507108359,1.0,1,0
0.000100894,173,0,85,120,0.7751322751322751,0.4146341463414634,1.0,1.0,0.5853658536585366,0.5853658536585367,0.6705426353990144,1.0,1,0
9.71755e-05,173,0,86,119,0.7724867724867724,0.4195121951219512,1.0,1.0,0.5804878048780487,0.5804878048780489,0.6679536676957707,1.0,1,0
9.58095e-05,173,0,87,118,0.7698412698412699,0.424390243902439,1.0,1.0,0.5756097560975609,0.575609756097561,0.6653846151286982,1.0,1,0
9.54925e-05,173,0,88,117,0.7671957671957672,0.4292682926829268,1.0,1.0,0.5707317073170731,0.5707317073170732,0.6628352487881857,1.0,1,0
9.32323e-05,173,0,89,116,0.7645502645502645,0.43414634146341463,1.0,1.0,0.5658536585365853,0.5658536585365854,0.6603053432594254,1.0,1,0
9.03937e-05,173,0,90,115,0.7619047619047619,0.43902439024390244,1.0,1.0,0.5609756097560976,0.5609756097560976,0.6577946765559716,1.0,1,0
8.90934e-05,173,0,91,114,0.7592592592592593,0.44390243902439025,1.0,1.0,0.5560975609756098,0.5560975609756098,0.6553030300548094,1.0,1,0
8.71142e-05,173,0,92,113,0.7566137566137566,0.44878048780487806,1.0,1.0,0.551219512195122,0.551219512195122,0.6528301884328942,1.0,1,0
8.64951e-05,173,0,93,112,0.753968253968254,0.45365853658536587,1.0,1.0,0.5463414634146342,0.5463414634146342,0.6503759396051217,1.0,1,0
8.63679e-05,173,0,94,111,0.7513227513227513,0.4585365853658537,1.0,1.0,0.5414634146341464,0.5414634146341464,0.6479400746636929,1.0,1,0
8.15291e-05,173,0,95,110,0.7486772486772487,0.4634146341463415,1.0,1.0,0.5365853658536586,0.5365853658536586,0.6455223878188349,1.0,1,0
7.92599e-05,173,0,96,109,0.746031746031746,0.4682926829268293,1.0,1.0,0.5317073170731708,0.5317073170731708,0.6431226763408465,1.0,1,0
7.81583e-05,173,0,97,108,0.7433862433862434,0.47317073170731705,1.0,1.0,0.526829268292683,0.526829268292683,0.6407407405034293,1.0,1,0
7.80509e-05,173,0,98,107,0.7407407407407407,0.47804878048780486,1.0,1.0,0.5219512195121951,0.5219512195121951,0.6383763835282743,1.0,1,0
7.53877e-05,173,0,99,106,0.7380952380952381,0.48292682926829267,1.0,1.0,0.5170731707317073,0.5170731707317073,0.6360294115308714,1.0,1,0
7.34946e-05,173,0,100,105,0.7354497354497355,0.4878048780487805,1.0,1.0,0.5121951219512195,0.5121951219512195,0.6336996334675092,1.0,1,0
7.34447e-05,173,0,101,104,0.7328042328042328,0.4926829268292683,1.0,1.0,0.5073170731707317,0.5073170731707317,0.6313868610834354,1.0,1,0
7.04488e-05,173,0,102,103,0.7301587301587301,0.4975609756097561,1.0,1.0,0.5024390243902439,0.5024390243902439,0.6290909088621487,1.0,1,0
6.94253e-05,173,0,103,102,0.7275132275132276,0.5024390243902439,1.0,1.0,0.4975609756097561,0.4975609756097561,0.6268115939757929,1.0,1,0
6.89155e-05,173,0,104,101,0.7248677248677249,0.5073170731707317,1.0,1.0,0.4926829268292683,0.4926829268292683,0.624548736236625,1.0,1,0
6.88487e-05,173,0,105,100,0.7222222222222222,0.5121951219512195,1.0,1.0,0.4878048780487805,0.4878048780487805,0.6223021580495316,1.0,1,0
6.57955e-05,173,0,106,99,0.7195767195767195,0.5170731707317073,1.0,1.0,0.48292682926829267,0.48292682926829267,0.6200716843655657,1.0,1,0
6.5586e-05,173,0,107,98,0.716931216931217,0.5219512195121951,1.0,1.0,0.47804878048780486,0.47804878048780486,0.6178571426364795,1.0,1,0
6.11264e-05,173,0,108,97,0.7142857142857143,0.526829268292683,1.0,1.0,0.47317073170731705,0.47317073170731705,0.6156583627702283,1.0,1,0
5.83021e-05,173,0,109,96,0.7116402116402116,0.5317073170731708,1.0,1.0,0.4682926829268293,0.46829268292682924,0.61347517708742,1.0,1,0
5.76326e-05,173,0,110,95,0.708994708994709,0.5365853658536586,1.0,1.0,0.4634146341463415,0.46341463414634143,0.6113074202786899,1.0,1,0
5.71225e-05,173,0,111,94,0.7063492063492064,0.5414634146341464,1.0,1.0,0.4585365853658537,0.4585365853658536,0.6091549293629736,1.0,1,0
5.60915e-05,173,0,112,93,0.7037037037037037,0.5463414634146342,1.0,1.0,0.45365853658536587,0.4536585365853658,0.6070175436466605,1.0,1,0
5.52594e-05,173,0,113,92,0.701058201058201,0.551219512195122,1.0,1.0,0.44878048780487806,0.448780487804878,0.6048951046836031,1.0,1,0
5.36294e-05,173,0,114,91,0.6984126984126984,0.5560975609756098,1.0,1.0,0.44390243902439025,0.4439024390243902,0.6027874562359625,1.0,1,0
5.26296e-05,173,0,115,90,0.6957671957671958,0.5609756097560976,1.0,1.0,0.43902439024390244,0.4390243902439024,0.6006944442358699,1.0,1,0
5.24928e-05,173,0,116,89,0.6931216931216931,0.5658536585365853,1.0,1.0,0.43414634146341463,0.4341463414634147,0.5986159167478837,1.0,1,0
5.23257e-05,173,0,117,88,0.6904761904761905,0.5707317073170731,1.0,1.0,0.4292682926829268,0.4292682926829269,0.5965517239322234,1.0,1,0
5.21638e-05,173,0,118,87,0.6878306878306878,0.5756097560975609,1.0,1.0,0.424390243902439,0.42439024390243907,0.5945017180087623,1.0,1,0
5.15333e-05,173,0,119,86,0.6851851851851852,0.5804878048780487,1.0,1.0,0.4195121951219512,0.41951219512195126,0.5924657532217582,1.0,1,0
5.07969e-05,173,0,120,85,0.6825396825396826,0.5853658536585366,1.0,1.0,0.4146341463414634,0.41463414634146345,0.5904436858053093,1.0,1,0
4.83916e-05,173,0,121,84,0.6798941798941799,0.5902439024390244,1.0,1.0,0.4097560975609756,0.40975609756097564,0.5884353739495117,1.0,1,0
4.7924e-05,173,0,122,83,0.6772486772486772,0.5951219512195122,1.0,1.0,0.40487804878048783,0.40487804878048783,0.5864406777673082,1.0,1,0
4.71574e-05,173,0,123,82,0.6746031746031746,0.6,1.0,1.0,0.4,0.4,0.5844594592620069,1.0,1,0
4.56625e-05,173,0,124,81,0.671957671957672,0.6048780487804878,1.0,1.0,0.3951219512195122,0.3951219512195122,0.5824915822954574,1.0,1,0
4.56169e-05,173,0,125,80,0.6693121693121693,0.6097560975609756,1.0,1.0,0.3902439024390244,0.3902439024390244,0.5805369125568668,1.0,1,0
4.46891e-05,173,0,126,79,0.6666666666666666,0.6146341463414634,1.0,1.0,0.3853658536585366,0.3853658536585366,0.5785953175322424,1.0,1,0
4.31988e-05,173,0,127,78,0.6640211640211641,0.6195121951219512,1.0,1.0,0.3804878048780488,0.3804878048780488,0.5766666664744444,1.0,1,0
4.22678e-05,173,0,128,77,0.6613756613756614,0.624390243902439,1.0,1.0,0.375609756097561,0.375609756097561,0.5747508303738369,1.0,1,0
4.10985e-05,173,0,129,76,0.6587301587301587,0.6292682926829268,1.0,1.0,0.37073170731707317,0.37073170731707317,0.5728476819295206,1.0,1,0
4.08792e-05,173,0,130,75,0.656084656084656,0.6341463414634146,1.0,1.0,0.36585365853658536,0.36585365853658536,0.5709570955211363,1.0,1,0
3.99501e-05,173,0,131,74,0.6534391534391535,0.6390243902439025,1.0,1.0,0.36097560975609755,0.36097560975609755,0.569078947181224,1.0,1,0
3.81549e-05,173,0,132,73,0.6507936507936508,0.6439024390243903,1.0,1.0,0.35609756097560974,0.35609756097560974,0.5672131145681268,1.0,1,0
3.77592e-05,173,0,133,72,0.6481481481481481,0.6487804878048781,1.0,1.0,0.35121951219512193,0.35121951219512193,0.565359476939425,1.0,1,0
3.74874e-05,173,0,134,71,0.6455026455026455,0.6536585365853659,1.0,1.0,0.3463414634146341,0.3463414634146341,0.5635179151258899,1.0,1,0
3.66328e-05,173,0,135,70,0.6428571428571429,0.6585365853658537,1.0,1.0,0.34146341463414637,0.3414634146341463,0.5616883115059453,1.0,1,0
3.63354e-05,173,0,136,69,0.6402116402116402,0.6634146341463415,1.0,1.0,0.33658536585365856,0.3365853658536585,0.5598705499806244,1.0,1,0
3.52683e-05,173,0,137,68,0.6375661375661376,0.6682926829268293,1.0,1.0,0.33170731707317075,0.3317073170731707,0.5580645159490114,1.0,1,0
3.48987e-05,173,0,138,67,0.6349206349206349,0.6731707317073171,1.0,1.0,0.32682926829268294,0.3268292682926829,0.5562700962841575,1.0,1,0
3.44074e-05,173,0,139,66,0.6322751322751323,0.6780487804878049,1.0,1.0,0.32195121951219513,0.3219512195121951,0.5544871793094592,1.0,1,0
3.36275e-05,173,0,140,65,0.6296296296296297,0.6829268292682927,1.0,1.0,0.3170731707317073,0.31707317073170727,0.5527156547754901,1.0,1,0
3.2346e-05,173,0,141,64,0.626984126984127,0.6878048780487804,1.0,1.0,0.3121951219512195,0.31219512195121957,0.5509554138372753,1.0,1,0
3.14109e-05,173,0,142,63,0.6243386243386243,0.6926829268292682,1.0,1.0,0.3073170731707317,0.30731707317073176,0.5492063490319979,1.0,1,0
3.1208e-05,173,0,143,62,0.6216931216931217,0.697560975609756,1.0,1.0,0.3024390243902439,0.30243902439024395,0.5474683542571303,1.0,1,0
3.10078e-05,173,0,144,61,0.6190476190476191,0.7024390243902439,1.0,1.0,0.2975609756097561,0.29756097560975614,0.5457413247489774,1.0,1,0
3.09468e-05,173,0,145,60,0.6164021164021164,0.7073170731707317,1.0,1.0,0.2926829268292683,0.29268292682926833,0.5440251570616272,1.0,1,0
3.04484e-05,173,0,146,59,0.6137566137566137,0.7121951219512195,1.0,1.0,0.28780487804878047,0.2878048780487805,0.5423197490462948,1.0,1,0
3.02566e-05,173,0,147,58,0.6111111111111112,0.7170731707317073,1.0,1.0,0.28292682926829266,0.2829268292682927,0.5406249998310546,1.0,1,0
2.95601e-05,173,0,148,57,0.6084656084656085,0.7219512195121951,1.0,1.0,0.2780487804878049,0.2780487804878049,0.5389408098009529,1.0,1,0
2.95336e-05,173,0,149,56,0.6058201058201058,0.7268292682926829,1.0,1.0,0.2731707317073171,0.2731707317073171,0.5372670805784885,1.0,1,0
2.72633e-05,173,0,150,55,0.6031746031746031,0.7317073170731707,1.0,1.0,0.2682926829268293,0.2682926829268293,0.535603715004457,1.0,1,0
2.69345e-05,173,0,151,54,0.6005291005291006,0.7365853658536585,1.0,1.0,0.2634146341463415,0.2634146341463415,0.533950617119151,1.0,1,0
2.54515e-05,173,0,152,53,0.5978835978835979,0.7414634146341463,1.0,1.0,0.25853658536585367,0.25853658536585367,0.5323076921439053,1.0,1,0
2.51728e-05,173,0,153,52,0.5952380952380952,0.7463414634146341,1.0,1.0,0.25365853658536586,0.25365853658536586,0.5306748464629831,1.0,1,0
2.46407e-05,173,0,154,51,0.5925925925925926,0.751219512195122,1.0,1.0,0.24878048780487805,0.24878048780487805,0.5290519876057944,1.0,1,0
2.43916e-05,173,0,155,50,0.58994708994709,0.7560975609756098,1.0,1.0,0.24390243902439024,0.24390243902439024,0.5274390242294393,1.0,1,0
2.41959e-05,173,0,156,49,0.5873015873015873,0.7609756097560976,1.0,1.0,0.23902439024390243,0.23902439024390243,0.5258358661015696,1.0,1,0
2.36788e-05,173,0,157,48,0.5846560846560847,0.7658536585365854,1.0,1.0,0.23414634146341465,0.23414634146341462,0.5242424240835629,1.0,1,0
2.34835e-05,173,0,158,47,0.582010582010582,0.7707317073170732,1.0,1.0,0.22926829268292684,0.2292682926829268,0.5226586101140004,1.0,1,0
2.33444e-05,173,0,159,46,0.5793650793650794,0.775609756097561,1.0,1.0,0.22439024390243903,0.224390243902439,0.5210843371924444,1.0,1,0
2.30154e-05,173,0,160,45,0.5767195767195767,0.7804878048780488,1.0,1.0,0.21951219512195122,0.2195121951219512,0.5195195193635076,1.0,1,0
2.29646e-05,173,0,161,44,0.5740740740740741,0.7853658536585366,1.0,1.0,0.2146341463414634,0.21463414634146338,0.5179640717012083,1.0,1,0
2.28261e-05,173,0,162,43,0.5714285714285714,0.7902439024390244,1.0,1.0,0.2097560975609756,0.20975609756097557,0.5164179102936065,1.0,1,0
2.27821e-05,173,0,163,42,0.5687830687830688,0.7951219512195122,1.0,1.0,0.2048780487804878,0.20487804878048776,0.514880952227714,1.0,1,0
2.20769e-05,173,0,164,41,0.5661375661375662,0.8,1.0,1.0,0.2,0.19999999999999996,0.5133531155746727,1.0,1,0
2.12999e-05,173,0,165,40,0.5634920634920635,0.8048780487804879,1.0,1.0,0.1951219512195122,0.19512195121951215,0.511834319375197,1.0,1,0
2.10122e-05,173,0,166,39,0.5608465608465608,0.8097560975609757,1.0,1.0,0.1902439024390244,0.19024390243902434,0.5103244836252729,1.0,1,0
2.07051e-05,173,0,167,38,0.5582010582010583,0.8146341463414634,1.0,1.0,0.18536585365853658,0.18536585365853664,0.5088235292621107,1.0,1,0
2.06723e-05,173,0,168,37,0.5555555555555556,0.8195121951219512,1.0,1.0,0.18048780487804877,0.18048780487804883,0.5073313781503427,1.0,1,0
2.06402e-05,173,0,169,36,0.5529100529100529,0.824390243902439,1.0,1.0,0.17560975609756097,0.17560975609756102,0.5058479530684655,1.0,1,0
2.04826e-05,173,0,170,35,0.5502645502645502,0.8292682926829268,1.0,1.0,0.17073170731707318,0.1707317073170732,0.504373177695518,1.0,1,0
2.0321e-05,173,0,171,34,0.5476190476190477,0.8341463414634146,1.0,1.0,0.16585365853658537,0.1658536585365854,0.5029069765979921,1.0,1,0
2.01301e-05,173,0,172,33,0.544973544973545,0.8390243902439024,1.0,1.0,0.16097560975609757,0.1609756097560976,0.5014492752169712,1.0,1,0
2.00427e-05,173,0,173,32,0.5423280423280423,0.8439024390243902,1.0,1.0,0.15609756097560976,0.15609756097560978,0.4999999998554913,1.0,1,0
1.98966e-05,173,0,174,31,0.5396825396825397,0.848780487804878,1.0,1.0,0.15121951219512195,0.15121951219512197,0.4985590776661213,1.0,1,0
